path,label,h_mean,h_std,s_mean,s_std,v_mean,v_std,l_mean,l_std,a_mean,a_std,b_mean,b_std,gray_mean,gray_std,h_hist_0,h_hist_1,h_hist_2,h_hist_3,h_hist_4,h_hist_5,h_hist_6,h_hist_7,h_hist_8,h_hist_9,h_hist_10,h_hist_11,h_hist_12,h_hist_13,h_hist_14,h_hist_15,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,hog_mean,hog_std,edge_density,area,perimeter,circularity,aspect_ratio
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 2.jpeg,Healthy Leaf,36.247349330357146,1.8189931824507988,148.76303411989795,13.751294636759608,156.357421875,8.05642667464837,156.5372688137755,7.558654449135648,107.66039540816328,2.366084643473465,172.4503946109694,3.9178285852288464,140.27052774234693,7.63668477868427,0.0,0.0,0.0762316659092903,0.9237683415412904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7974355838225704,0.7177200333930132,0.2426785470917435,0.753467237111022,0.0048628826529643,0.046097735968469,0.0058195153060064,0.0641940369885165,0.1824577487208534,0.316665338003893,0.058952487243723,0.063695790815057,0.1852080675983496,0.0720463966822376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459717397875605,0.224964473268364,0.0,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 20.jpeg,Healthy Leaf,41.08839105497712,3.0842990880591223,201.7038310118108,31.06947878147836,150.42187094066628,13.454623187531428,145.8788345090829,12.345017452274895,95.3162133535842,7.134673527245606,180.56527908231573,8.159225662162774,123.31179679849716,12.256566104138557,0.0,0.0002597973507363,0.0440856143832206,0.9265573024749756,0.0290973037481308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04242090671885,0.4703512373500104,0.132102892434546,0.5628454035395818,0.0223225883806166,0.0627910230008035,0.0358120665873456,0.1095545474507972,0.2483462898889197,0.1804592417877963,0.0887108055698812,0.0723435720123834,0.0861528008136423,0.0935070644878293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019611718520454,0.1411756414767312,0.0213033833609767,0.0,49578.5,930.1837655305862,0.7200551087434927,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 20_aug1.jpg,Healthy Leaf,41.22585233395112,3.1317047122911648,172.47700530149564,21.893500705566044,198.92517563898107,19.23308279644672,190.04385586828155,17.358081658537227,91.5188569458213,7.134300046161933,187.0405585966122,8.585232228669161,168.2852247747942,16.70020148588335,6.465238402597606e-05,6.465238402597606e-05,0.0345028229057788,0.9546786546707152,0.0102366274222731,2.1550795281655155e-05,2.1550795281655155e-05,4.310159056331031e-05,2.1550795281655155e-05,8.620318112662062e-05,0.0001508555724285,0.0001077539782272,0.0,0.0,0.0,0.0,43.642204827136325,0.4880303801201572,0.128851848832375,0.8243528155719083,0.0200422395582077,0.0575406232477578,0.0332744278256697,0.1084436015665608,0.2560880996453582,0.2030515925993911,0.0894142493838753,0.0650834015761156,0.0793715788095476,0.087690185765965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886563592793048,0.166699182030881,0.0221326666953991,0.0,45980.5,884.4924213886261,0.7385762214834414,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 20_aug2.jpg,Healthy Leaf,41.15176823176823,3.323861506578584,201.78551448551448,31.40352382538285,149.26867132867133,17.252958556546563,144.7592007992008,16.361159806396028,95.55064935064937,7.38579258751397,180.17498501498503,8.955480388889223,122.37566433566434,15.149964150764427,0.0002397602365817,0.0003996003943029,0.0431368649005889,0.9258341789245604,0.0266733262687921,0.0037162837106734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083394487932155,0.4817847662657524,0.1345934704027556,0.5901823196337727,0.0176423576420051,0.0533666333655671,0.0314285714279434,0.1124475524453057,0.2631368631316056,0.1972827172787755,0.0888111888094143,0.0667732267718926,0.0826173826157319,0.0864935064917783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958168990374584,0.1536342191400173,0.0262937062937042,0.0,49594.0,919.941124677658,0.7364087397102076,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 20_aug3.jpg,Healthy Leaf,43.95548492884471,16.46738297808663,175.76365918338428,55.30433984679791,145.54007166136967,53.80018792171902,139.5862871718051,52.120843805271086,101.33642381424724,15.428610585148954,169.44735723395212,15.073270478378891,121.41344966497296,49.58788065784476,0.008481953293085,0.0338873267173767,0.1282414644956588,0.3900281488895416,0.3438328802585602,0.0668029710650444,0.0079353833571076,0.002692362293601,0.0027935788966715,0.0029960121028125,0.0023482255637645,0.0024089557118713,0.0015992226544767,0.0013563027605414,0.0018826292362064,0.0027126055210828,268.92498369210693,0.0793087051044857,0.023837623682974,0.164193634836901,0.1690722484226589,0.1134233486484863,0.0460940504859188,0.0322071296983297,0.0287050345142876,0.03295613271457,0.0460535638363923,0.1105690398568681,0.1677969189625742,0.2531225328396704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331678151025616,0.010503240440136,0.3730642320694454,0.0,48963.5,960.835566997528,0.6664754809257017,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 21.jpeg,Healthy Leaf,35.78324298469388,1.8657753027895008,121.34147799744898,33.12722217589386,143.1993183992347,22.023060162112863,145.49196827168367,22.713296303844544,112.71623883928572,3.2124554827530423,161.0641541772959,5.705885440593628,131.8928770727041,24.23684569779456,0.0,0.0,0.1032963991165161,0.8967036008834839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658003098499674,0.5268239998505098,0.0927704435644287,0.963311216880038,0.0380062181114874,0.0788424744882246,0.0492865114786095,0.107999840559072,0.1701012436190589,0.1538982780581573,0.101044323977578,0.0824298469371326,0.0948860012736191,0.1235052614771304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228610454995709,0.0828966607909984,0.0005381058673468,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 21_aug1.jpg,Healthy Leaf,35.78324298469388,1.8657753027895008,121.34147799744898,33.12722217589386,143.1993183992347,22.023060162112863,145.49196827168367,22.713296303844544,112.71623883928572,3.2124554827530423,161.0641541772959,5.705885440593628,131.8928770727041,24.23684569779456,0.0,0.0,0.1032963991165161,0.8967036008834839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658003098499674,0.5268239998505098,0.0927704435644287,0.963311216880038,0.0380062181114874,0.0788424744882246,0.0492865114786095,0.107999840559072,0.1701012436190589,0.1538982780581573,0.101044323977578,0.0824298469371326,0.0948860012736191,0.1235052614771304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228610454995709,0.0828966607909984,0.0005381058673468,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 21_aug2.jpg,Healthy Leaf,35.78621253188776,1.857312952748552,121.33097496811224,33.10601608100002,143.19977678571428,22.02310985342424,145.48907844387756,22.71111101281592,112.71328922193878,3.2114799843604205,161.06004862882654,5.697978393978647,131.89269770408163,24.23723425811197,0.0,0.0,0.0998086705803871,0.9001913070678711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6575138617090674,0.526864289939148,0.0927782416252682,0.9633201631550096,0.0380261479584258,0.0789221938759781,0.0490274234684106,0.1082987882631477,0.170320471935381,0.1533003826500059,0.1012834821408385,0.0826291454065164,0.0947066326511737,0.123485331630192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239968237825017,0.0783400871246575,0.0005381058673468,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 21_aug3.jpg,Healthy Leaf,36.28798628826531,2.467763293091612,194.0727439413265,57.75232777380917,71.21462452168367,17.879813571431075,71.93237802933673,20.56454670367188,115.4882214604592,2.3949011745590347,155.0777662627551,4.457084719196101,62.33783083545919,19.28067912812368,0.0,0.0,0.083087533712387,0.916234850883484,0.0006776148220524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7172211350293545,0.5967575949810959,0.1174492676380222,0.9625083114342412,0.0345982142850247,0.0747967155597338,0.0432876275501576,0.1042330994877185,0.1551538584152751,0.1641621492314221,0.1015027104571607,0.0843032525493402,0.1133808992324342,0.1245814732118028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223322964930553,0.0849293924925041,0.000438456632653,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 22.jpeg,Healthy Leaf,46.23698119228545,4.674746169537058,216.56824029198827,44.55542042956812,144.97205767965056,22.92485400232521,137.77135563134487,20.987329401140222,87.91896527653124,9.501178761203338,179.48054408743693,12.22700561636876,110.89606892837912,18.61412898273435,0.0,0.0,0.0017152316868305,0.3379006385803222,0.6350146532058716,0.0233151838183403,0.0020343444775789,1.9944554878748025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94606164383562,0.447899425165666,0.1064407187375429,0.5839085359215911,0.0393306607622942,0.0850036897408204,0.0519555635323409,0.109635214102602,0.185045573302518,0.1473902550879078,0.0909471668742705,0.0856818045815496,0.0846047986580385,0.120405273337713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179844341490739,0.0999850524076203,0.0439179082151584,0.0,49689.5,899.8994946479797,0.7710569833198723,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 22_aug1.jpg,Healthy Leaf,46.48844779040278,4.609876880683276,232.2849411905665,44.90548707249973,129.3502206601833,21.892937525659736,122.96373584679591,20.48822883764636,89.31329752181641,9.0257044024312,176.74283603250993,11.206184624786989,96.3947720510414,17.72814409077803,0.0,0.0,0.0012980010360479,0.3150947391986847,0.6584859490394592,0.0233839880675077,0.0017373245209455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7537100456621,0.4767392681398432,0.1151417071351395,0.6056748214733596,0.0319707650212278,0.0721688599542271,0.0478662859187278,0.1148032030649838,0.2025281067116135,0.1659843840452506,0.0971104499052037,0.076142740178602,0.0858877328896322,0.1055374722905617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165849372823315,0.1043316277586766,0.0350659983625189,0.0,49625.0,907.7989894151688,0.7567126495901862,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 22_aug2.jpg,Healthy Leaf,46.23698119228545,4.674746169537058,216.56824029198827,44.55542042956812,144.97205767965056,22.92485400232521,137.77135563134487,20.987329401140222,87.91896527653124,9.501178761203338,179.48054408743693,12.22700561636876,110.89606892837912,18.61412898273435,0.0,0.0,0.0017152316868305,0.3379006385803222,0.6350146532058716,0.0233151838183403,0.0020343444775789,1.9944554878748025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94606164383562,0.447899425165666,0.1064407187375429,0.5839085359215911,0.0393306607622942,0.0850036897408204,0.0519555635323409,0.109635214102602,0.185045573302518,0.1473902550879078,0.0909471668742705,0.0856818045815496,0.0846047986580385,0.120405273337713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179844341490739,0.0999850524076203,0.0439179082151584,0.0,49689.5,899.8994946479797,0.7710569833198723,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 22_aug3.jpg,Healthy Leaf,49.03587183654516,4.6787327845577,246.5423496633388,26.0832721313064,96.38168098444392,15.241561281632476,91.14657534246577,15.199505745956376,93.53266775017414,5.892689344050913,168.6978639424193,6.601009736739164,68.15428372416996,13.415755238342433,0.0,0.0,0.0001857441384345,0.1753656864166259,0.7925238013267517,0.0318783372640609,0.0,0.0,0.0,0.0,0.0,4.6436034608632326e-05,0.0,0.0,0.0,0.0,15.825301696020873,0.5681990957120272,0.1690824567213143,0.8109430615588984,0.0331321105169925,0.0613652194088375,0.0417692129082477,0.1201764569277878,0.190921755277666,0.1765730206599356,0.099791037843051,0.0729974460164152,0.0962618992315704,0.1070118411862778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893226204714857,0.1474265854690566,0.0423960993731096,0.0,43257.5,825.5462437868118,0.7976061042180047,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 23.jpeg,Healthy Leaf,40.907346141581634,3.010756956318492,199.5583346619898,20.73065723422991,134.84311224489795,12.132395194089431,131.84109933035714,11.990754042045475,98.75037866709184,4.60573347768334,176.25320870535714,5.491641200474194,111.24523676658164,12.202297859607924,0.0,0.0021125636994838,0.0302933678030967,0.9434390664100648,0.0241549741476774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.715916503587737,0.451876276202624,0.1457435142412235,0.5277962184424394,0.0439851721930009,0.0845822704064775,0.0545878507642181,0.1105508609671844,0.1723931760169724,0.1451690050991476,0.0957828443858461,0.0836455676003737,0.0841637436207716,0.1251395089260774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148899198222536,0.1093409779495736,0.0306720344387731,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 23_aug1.jpg,Healthy Leaf,41.069112978121424,2.7738953747761195,200.9290296105916,15.953484136846988,133.9590937560744,13.553706322956886,130.9945141573616,13.399054697266076,98.69089220535194,3.771158674101875,176.3781559793525,5.2862140336830175,110.4204660806462,12.713353073496991,4.319561048760079e-05,0.0004535539192147,0.0197835899889469,0.9667177796363832,0.0115116303786635,0.0011878793593496,2.15978052438004e-05,2.15978052438004e-05,0.0,0.0,0.0001727824419504,6.479341391241178e-05,2.15978052438004e-05,0.0,0.0,0.0,22.992987606001304,0.5125748177404338,0.1559744263262721,0.796167497665886,0.0332390229145539,0.0705600310993162,0.0506468542785113,0.1161961944641326,0.2077924882787025,0.1647480615933835,0.0960022461697155,0.0747284075921745,0.0755491242073486,0.1105375693805633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983062295056062,0.1409146223769684,0.0303881125677605,0.0,45892.0,849.1370830535889,0.7998181105759335,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 23_aug2.jpg,Healthy Leaf,41.03143630290474,3.021256610421606,200.6451735655997,17.332075503433302,133.87880005073782,14.15365655374982,130.92165236142236,14.0172957754347,98.769100672276,4.093775503890592,176.25700816033148,5.628230710152334,110.38979324341466,13.241488005977502,0.0003805336018558,0.0005708003882318,0.0225360449403524,0.960614800453186,0.0139740388840436,0.0016912603750824,0.0,0.0,0.0,0.0,0.0001268445339519,4.228151010465808e-05,4.228151010465808e-05,0.0,2.114075505232904e-05,0.0,22.49726842791911,0.4991084429003965,0.1520003899725262,0.7475711923406189,0.0329584372746827,0.070483277661188,0.0491733964726824,0.1158513382073516,0.2109635956151756,0.1639888376778151,0.0978394148218291,0.0723225233590054,0.0768677857156807,0.1095513931734482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040234148034228,0.136677994939619,0.0317111327216581,0.0,46882.0,862.8528122901917,0.7913025343859742,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 23_aug3.jpg,Healthy Leaf,41.87557756505206,12.75406387407583,161.58992328609642,47.46504018462831,134.6636526429819,37.93896407169872,130.98700064112484,36.506981174753086,104.5793115645657,13.666172062150958,165.9017531448279,11.51176025303868,113.80596025025976,34.571206290846,0.0063228174112737,0.0438175685703754,0.1600601375102996,0.387349933385849,0.3291402161121368,0.0594035312533378,0.0089536402374506,0.001304357429035,0.0004200473194941,0.0002652930270414,0.0003095085558015,0.0001768620277289,0.0002652930270414,0.0002210775273852,0.0005969093181192,0.0013927884865552,168.75073385518593,0.1420845792619831,0.0621145624250995,0.3282427287382322,0.126633210264041,0.1111356752788642,0.0630513120937578,0.0611500453195421,0.059270886298515,0.0623217562385355,0.0663011518124753,0.1077531890410153,0.1268542877959265,0.2155284858352192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323501367230621,0.0255831526474004,0.3913514469524123,0.0,44803.0,900.2497808933258,0.6946897813221073,0.9814814769375858
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 24.jpeg,Healthy Leaf,29.678741630851096,3.429962231549441,62.55363564599597,17.362121863463933,146.59632196006197,28.92286971241489,150.95167090606088,28.428052536849123,122.48986930970968,1.9234634680402056,145.51621202818467,2.641575081004917,141.26866064380317,28.481114475132124,0.0,0.0019004180794581,0.8655088543891907,0.1325907111167907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44542971298108,0.5478184122603291,0.2841825759724013,0.8717800253019266,0.0231266263186525,0.056866356750669,0.0456685086090205,0.1227670087383338,0.3008508025523828,0.1794579422805175,0.0812501827301333,0.0587375376411795,0.0573341519732966,0.0739408823765768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239453225095351,0.1872585940840875,0.0699938601876948,0.0,33259.5,890.8010756969452,0.5267009655111993,0.8526785676219707
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 24_aug1.jpg,Healthy Leaf,29.63716299019608,3.4031952316475627,61.27794117647059,16.703930020033813,147.3732536764706,28.049038842308214,151.83020833333333,27.62388262678087,122.55070465686276,1.8511562678414024,145.2673713235294,2.1331852913234792,142.16455269607843,27.64166895035815,0.0003063725598622,0.0006127451197244,0.8682597875595093,0.1306372582912445,6.127451342763379e-05,0.0001225490268552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7523034898891,0.618352785043385,0.3231285365223445,0.9031733079872658,0.0183517156857122,0.0481617647044068,0.0403492647046461,0.1282781862705797,0.2979473039124403,0.2128370097974008,0.0808517156837974,0.0559436274492664,0.0510110294102018,0.0662683823509109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2194804626936883,0.191995677170782,0.0560661764705815,0.0,32046.5,830.9432116746902,0.5832406428174056,0.7678571394292092
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 24_aug2.jpg,Healthy Leaf,29.67948830537748,3.428757879105784,62.56242498755891,17.417362400878694,146.60033371388425,28.93842435400136,150.9569977459676,28.4508236630407,122.48558297473728,1.9204728800761983,145.51708088170722,2.654495749877813,141.27329410731537,28.505546093370413,0.0,0.0021954861003905,0.8651971817016602,0.1326073557138443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91089774951075,0.5485816573080806,0.2852068925279319,0.8728631529813068,0.023389245044835,0.0565849945828112,0.0453441058503748,0.1224203038516899,0.3010743245133024,0.1788296595480568,0.0815549896056451,0.0590146658452909,0.0573753695718106,0.0744123415569095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389086056614024,0.186438764166288,0.0660694944527309,0.0,33246.0,878.9015817642212,0.540839960518175,0.8214285677614797
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 24_aug3.jpg,Healthy Leaf,29.61506879368164,3.488373405788019,61.20312157206882,16.027120910082967,147.0492681856646,28.900780306793784,151.39699752405429,28.39430744280685,122.59328673958692,1.891989586942388,145.17698310715517,2.077973381066951,141.76992509480678,28.387673933326703,0.0,0.0016297363908961,0.8573667407035828,0.1408468335866928,3.134108555968851e-05,0.0001253643422387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.38162508153945,0.5487952044643855,0.3349379842769438,0.8928538372331303,0.0257937129775349,0.0422791237019375,0.0467295577758256,0.1463942081628986,0.2904064938637162,0.1855078822770706,0.0805152474353428,0.0481712476870852,0.054157394927315,0.0800451311599321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211578166414422,0.1973770523937031,0.0712382862694619,0.0,31130.0,851.0092265605927,0.5401575457050355,1.0044843004283217
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 25.jpeg,Healthy Leaf,38.816386320153065,2.6887580377761253,189.3611487563776,10.131694828731897,151.68283641581633,14.543190767315858,148.94887994260205,13.895381614145826,100.31973453443878,4.250055097144357,179.97122130102042,4.315051290665834,128.95968191964286,13.605611787956844,0.0,0.0,0.0624601393938064,0.9375398755073548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557179549902153,0.6223714937019056,0.1559828835125055,0.8893468085359735,0.0207270408159134,0.0799784757637121,0.0246731505097123,0.0812739158147067,0.2301299425974543,0.1979631696389117,0.074019451529137,0.0839445153044494,0.1092354910692515,0.0980548469368212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742130813668771,0.1895212311128833,0.0378069196428541,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 25_aug1.jpg,Healthy Leaf,38.838249362244895,2.718288987948512,175.96482382015307,9.312819850137563,161.43500876913265,14.365075366947211,158.34416852678572,13.59036768391859,100.39929448341836,4.248295386657732,179.63998724489795,4.358315328178689,138.9113321109694,13.49366267878641,0.0,0.0,0.0621213316917419,0.937878668308258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502058871493803,0.6230196135885644,0.1562170616053087,0.8900124534765337,0.0207868303567285,0.0802973533147262,0.0247528698974658,0.0807158801004321,0.2282565369852468,0.1991788903021528,0.0743981186209662,0.0832270408146678,0.1095742984672039,0.0988121811204796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738101849917858,0.1901028501331439,0.0425103635204048,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 25_aug2.jpg,Healthy Leaf,38.92744794425655,3.653168319474859,189.5437227496842,12.924418703129554,150.36290289719244,19.425984977220025,147.60237969112913,18.925820142512897,100.45440283607024,4.704893890175366,179.49123915080884,6.2212817375248,127.77445906849762,17.493825429526847,0.0012835662346333,0.000448229489848,0.0550507307052612,0.938775897026062,0.0007945886463858,0.0031783545855432,4.074813477927819e-05,0.0,0.0,4.074813477927819e-05,0.0002852369507309,4.074813477927819e-05,6.112220580689609e-05,0.0,0.0,0.0,17.494536855838227,0.6356025593723428,0.1577407342105654,0.7377309600540346,0.0169104763453626,0.070086793527768,0.0221262377241732,0.0829428303638209,0.2560205370552133,0.221180880970189,0.0714722301440146,0.0738152479509022,0.095472882113698,0.0899718837844836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611208880974353,0.2071883028132095,0.032231775396273,0.0,48647.0,877.9411249160767,0.7931131327778825,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 25_aug3.jpg,Healthy Leaf,38.81423389668368,2.7113451608259287,212.5635562818877,12.241380211779177,115.42512356505102,12.447903787307354,114.31786112882654,12.44483316985347,103.9045559630102,3.8345431633067153,173.1760801977041,3.7294380242855216,95.98130580357144,11.631448165754431,0.0,0.0,0.0611646994948387,0.9388353228569032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672537508153947,0.4014610287119101,0.1281934670635147,0.6661515211332878,0.019391741071042,0.0794602997433143,0.0214046556118183,0.0781249999984429,0.2122329400467906,0.2065330038224144,0.0751554528046246,0.0849011479574916,0.1180843431098915,0.1047114158142396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276337628419621,0.1864098338414333,0.0189134247448964,0.0,49729.0,892.0,0.7853981633964612,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 26.jpeg,Healthy Leaf,36.220462157436856,3.860703723573773,123.90152297095192,26.09086971737114,133.6499062625071,30.26011328200542,135.4160470161987,30.356396862607504,112.8959197859836,4.116504063597237,160.27811598171593,7.63302538869392,122.14376593010763,29.81393856737599,0.0,0.000716196547728,0.2010405957698822,0.7960314154624939,0.0022117835469543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12671232876713,0.4273994125586171,0.0783604109947128,0.8087135327733032,0.0283740231283387,0.067638447115884,0.0284372169437693,0.0879447264742496,0.3448275861996329,0.1752364501890498,0.0541781644291665,0.0677016409313146,0.0620563267528478,0.0836054178146819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569212176880472,0.21103484429405,0.1186990499862982,0.0,48197.0,897.6812392473221,0.7515979256899358,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 26_aug1.jpg,Healthy Leaf,36.23524201202151,3.8253556973267977,122.36119371506908,25.63793777073026,147.1589159548666,33.10761122590596,148.2287250869978,32.635478855878844,111.83990298428768,4.368673059816799,162.5424865548877,8.210977085436777,134.64064114731624,32.58128646093202,0.0,0.0004850785480812,0.1954655647277832,0.8010966777801514,0.0029526520520448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24741112198304,0.4083555466552216,0.0742014480628095,0.8120375376016289,0.0280923758298409,0.0690287883566586,0.0279447432241285,0.0897184435286361,0.3527364757913585,0.1711905515096237,0.0535906358735929,0.0664557629428143,0.058652325212303,0.0825898977099527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550257656508299,0.2119886389270175,0.1171570178213548,0.0,47337.0,1069.0193318128586,0.520522464142917,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 26_aug2.jpg,Healthy Leaf,36.21493260320135,3.872340549429601,123.9219250210615,26.07395175074201,133.6137952822241,30.28972190073952,135.37546335299072,30.394499546311494,112.8976200505476,4.125218155793944,160.2771061499579,7.631670800537178,122.10825610783488,29.845085691354605,0.0,0.0004844144859816,0.2015796154737472,0.7957245111465454,0.0022114573512226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.896037181996086,0.4270930666712703,0.0781796058423997,0.8048489379584045,0.0284751474298973,0.0679233361401027,0.0285593934282106,0.0879317607395128,0.3446714405993119,0.1754633529870374,0.0540859309171422,0.067818028642211,0.061752316763653,0.0833192923318593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584630700155249,0.2091436325660728,0.1186815501263592,0.0,47346.0,1084.3330408334732,0.5060201079811126,0.9999999955357144
dataset/train_banana_aug\Healthy Leaf\Healthy leaf 26_aug3.jpg,Healthy Leaf,36.38831990438312,3.6481746654730753,126.26241061677004,24.9401114490481,133.88371422094917,29.62575130216604,135.6138232324273,29.75636954289609,112.50087580110042,3.789872310258192,160.99474519339748,7.468125797047408,122.14536237558472,29.255537383748383,0.0,0.0002266779338242,0.1829084903001785,0.8156077861785889,0.0012570321559906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.21724151989562,0.2689228333576471,0.0568491489953296,0.7739158012746241,0.0192264100393754,0.0566076617129307,0.023718754507311,0.0852515094671986,0.374080408836852,0.1986935108249285,0.0562573412727706,0.0558245924937493,0.058750798523322,0.0715890123009543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570116655391457,0.212264257007616,0.0784511715127597,0.0,47773.0,1020.2497812509536,0.5767390502010217,0.9999999955357144
